"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.04347077359697e-07,0.554496407640015,0.491,0.505,0.00999401243619424,"0","Stk24"
8.91913835236608e-07,0.510021296665233,0.497,0.504,0.0110820294028149,"0","Rbm5"
1.08243679627427e-06,0.974143175104351,0.291,0.246,0.0134492771937078,"0","Stip1"
1.14883759845881e-06,0.735218262840961,0.39,0.375,0.0142743071608508,"0","AI467606"
1.29115430125317e-06,1.00773845338601,0.262,0.207,0.0160425921930707,"0","Cmah"
1.31796726468401e-06,0.798072564588387,0.344,0.311,0.0163757432636988,"0","Slc44a2"
1.48416134081711e-06,0.412431600047288,0.588,0.626,0.0184407046596526,"0","Arf1"
1.50217538290637e-06,0.908291596111377,0.282,0.234,0.0186645291326117,"0","Runx1"
1.62385436279784e-06,0.81155848204889,0.383,0.368,0.0201763904577631,"0","Tuba1a"
1.65399933271892e-06,0.442977752354867,0.588,0.639,0.0205509417090326,"0","Tax1bp1"
2.04792985184456e-06,0.464772002684077,0.593,0.619,0.0254455284091687,"0","Snrnp70"
2.10658565649347e-06,0.398335785421025,0.592,0.639,0.0261743267819314,"0","Cnbp"
2.3721714008231e-06,0.450795118520448,0.578,0.611,0.029474229655227,"0","Pafah1b1"
3.59331447570417e-06,0.563952489709703,0.463,0.469,0.0446469323606244,"0","Npm3"
4.21422339417537e-06,0.566022285825826,0.465,0.466,0.0523617256726289,"0","Srp19"
4.50629649155719e-06,0.522161123982469,0.482,0.499,0.0559907339075981,"0","Prkcq"
6.35152481198402e-06,0.326807645708542,0.606,0.658,0.0789176957889014,"0","Selenok"
7.22021438424466e-06,0.389671915647253,0.575,0.615,0.0897111637242399,"0","Ube2b"
7.49874314949277e-06,0.665746544129831,0.375,0.36,0.0931718836324476,"0","Sh3gl1"
9.31705355479349e-06,0.339322277158984,0.68,0.738,0.115764390418309,"0","Grcc10"
